country,lifeExp,gdp,bmi,alc,edu,adultMort,incomeComp,totExp
Namibia,65.8,5749.44752,33.3,0.01,11.5,232.0,0.619,8.24
Namibia,64.3,56.971392,32.5,7.84,11.5,268.0,0.612,8.78
Namibia,63.0,5191.58381,31.8,7.58,11.4,299.0,0.604,7.89
Namibia,62.4,4153.497885,31.0,7.99,11.4,36.0,0.598,8.5
Namibia,61.7,429.6561,3.2,6.28,11.3,317.0,0.589,7.15
Namibia,60.0,422.51968,29.4,5.12,11.3,356.0,0.578,6.99
Namibia,57.0,3881.29535,28.7,4.94,11.4,431.0,0.57,7.2
Namibia,55.1,3573.146387,27.9,4.89,11.6,477.0,0.565,7.32
Namibia,54.7,3288.257373,27.2,4.8,11.7,483.0,0.559,6.47
Namibia,55.0,2482.36862,26.5,5.28,11.7,471.0,0.554,6.52
Namibia,55.7,1713.47594,25.8,5.09,11.8,452.0,0.556,6.17
Namibia,56.5,1834.29486,25.1,5.09,11.7,426.0,0.556,6.18
Namibia,57.4,257.99557,24.5,5.73,11.5,41.0,0.559,6.11
Nauru,,136.18321,87.3,0.01,9.6,,,4.65
Nepal,69.2,743.7653489,19.1,,12.2,165.0,0.555,
Nepal,69.6,76.2386977,18.5,0.01,12.4,158.0,0.551,5.8
Nepal,69.3,688.6172788,18.0,0.27,12.3,162.0,0.545,5.69
Nepal,68.9,681.7925868,17.4,0.26,12.3,167.0,0.538,5.89
Nepal,68.4,692.1166842,16.9,0.27,12.0,172.0,0.529,6.73
Nepal,68.0,592.1835216,16.4,0.24,11.1,178.0,0.515,6.43
Nepal,67.5,48.7299,15.9,0.22,10.5,183.0,0.502,6.41
Nepal,67.0,473.844449,15.4,0.21,10.1,189.0,0.492,6.44
Nepal,66.6,393.8843518,14.9,0.2,10.0,194.0,0.486,5.84
Nepal,66.0,348.6314534,14.4,0.2,9.6,21.0,0.476,5.7
Nepal,65.4,317.89198,13.9,0.2,9.4,28.0,0.469,5.72
Nepal,64.7,287.4156,13.4,0.21,9.3,218.0,0.463,5.82
Nepal,64.3,253.72412,12.9,0.2,9.2,22.0,0.457,5.48
Nepal,63.1,246.375621,12.4,0.19,8.6,238.0,0.447,5.6
Nepal,63.2,248.6183539,11.9,0.09,9.0,23.0,0.446,5.36
Nepal,62.5,231.42554,11.4,0.08,8.9,238.0,0.439,5.43
Netherlands,81.9,44292.88473,62.1,,18.1,57.0,0.923,
Netherlands,81.7,52157.4687,61.6,0.01,18.1,58.0,0.923,1.9
Netherlands,81.4,51574.48942,61.0,8.68,18.1,6.0,0.922,11.4
Netherlands,81.1,49474.7561,6.5,9.05,18.1,62.0,0.921,11.1
Netherlands,81.1,5354.6536,59.9,8.96,17.2,63.0,0.911,1.53
Netherlands,88.0,5338.25483,59.3,9.33,17.0,64.0,0.906,1.48
Netherlands,86.0,519.349,58.6,9.23,16.9,65.0,0.906,1.29
Netherlands,83.0,56928.8248,57.9,9.62,16.8,68.0,0.905,9.57
Netherlands,82.0,51241.31562,57.3,9.53,16.6,68.0,0.899,9.36
Netherlands,79.8,44453.97119,56.5,9.79,16.5,71.0,0.893,9.36
Netherlands,79.4,41577.169,55.8,9.69,16.4,72.0,0.888,9.6
Netherlands,79.2,39954.64222,55.0,9.56,16.5,77.0,0.885,8.52
Netherlands,78.7,35245.1647,54.2,9.56,16.5,8.0,0.881,8.46
Netherlands,78.4,28817.32321,53.4,9.68,16.9,81.0,0.882,8.34
Netherlands,78.3,26584.12169,52.6,9.95,16.7,82.0,0.878,7.79
Netherlands,78.1,25921.12794,51.8,10.06,16.5,84.0,0.873,7.42
NewZealand,81.6,3821.8937,67.5,8.7,19.2,66.0,0.913,
NewZealand,81.5,4453.24673,66.9,9.07,19.2,67.0,0.91,11.3
NewZealand,81.3,42889.88141,66.4,9.18,19.3,69.0,0.908,11.17
NewZealand,81.1,3997.25624,65.9,9.2,19.5,7.0,0.904,11.53
NewZealand,86.0,38426.5581,65.3,9.47,19.7,72.0,0.901,11.24
NewZealand,89.0,33691.34837,64.8,9.62,20.3,71.0,0.899,11.2
NewZealand,85.0,282.94193,64.3,9.24,19.3,73.0,0.895,11.21
NewZealand,81.0,31287.77865,63.8,9.49,19.5,75.0,0.894,1.7
NewZealand,81.0,3259.73471,63.2,9.19,19.2,76.0,0.891,8.35
NewZealand,79.9,2667.86452,62.6,9.34,19.1,76.0,0.888,8.65
NewZealand,79.9,2775.89515,62.1,9.31,18.9,78.0,0.886,8.25
NewZealand,79.2,2542.39935,61.5,9.15,18.4,79.0,0.884,7.89
NewZealand,79.1,21913.7817,6.9,8.91,18.2,82.0,0.881,7.71
NewZealand,78.7,16874.31232,6.3,9.13,17.5,83.0,0.873,7.89
NewZealand,78.5,13882.85683,59.6,8.75,17.4,83.0,0.868,7.58
NewZealand,78.6,13641.1272,58.9,8.91,17.2,87.0,0.864,7.47
Nicaragua,74.8,295.966488,54.0,,11.7,145.0,0.642,
Nicaragua,74.5,1975.46477,53.2,3.55,11.6,148.0,0.636,9.4
Nicaragua,73.9,1847.19849,52.4,3.58,11.5,157.0,0.63,8.43
Nicaragua,73.9,1792.3845,51.7,3.63,11.5,157.0,0.625,8.4
Nicaragua,74.5,1682.957924,5.9,3.39,11.5,147.0,0.62,6.39
Nicaragua,73.2,1526.497938,5.2,3.38,11.4,154.0,0.614,6.58
Nicaragua,73.2,1464.497754,49.4,3.36,11.3,163.0,0.613,6.82
Nicaragua,72.5,1518.85386,48.6,3.64,11.1,169.0,0.607,6.98
Nicaragua,72.5,1344.31871,47.9,3.83,11.0,173.0,0.601,6.91
Nicaragua,73.0,124.992617,47.1,3.69,11.0,17.0,0.597,6.33
Nicaragua,71.2,1175.116225,46.4,3.7,11.0,194.0,0.592,6.11
Nicaragua,71.0,191.55157,45.7,3.81,11.0,194.0,0.587,6.13
Nicaragua,76.0,115.565314,44.9,3.77,11.0,198.0,0.583,6.12
Nicaragua,75.0,11.147277,44.2,3.5,10.7,197.0,0.577,5.71
Nicaragua,73.0,143.6758,43.5,3.51,10.4,193.0,0.57,5.26
Nicaragua,73.0,116.2743,42.8,3.61,10.1,192.0,0.562,5.39
Niger,61.8,358.99731,19.3,,5.4,22.0,0.351,
Niger,61.4,43.646498,18.9,0.01,5.3,223.0,0.345,5.82
Niger,69.0,416.14838,18.5,0.01,5.3,227.0,0.341,5.9
Niger,63.0,391.515524,18.1,0.01,5.1,232.0,0.331,6.11
Niger,59.4,375.5819866,17.7,0.15,4.8,241.0,0.323,6.66
Niger,58.2,348.151511,17.3,0.12,4.5,252.0,0.312,6.36
Niger,57.1,341.2894618,16.9,0.11,4.2,263.0,0.307,6.98
Niger,56.0,354.8185998,16.5,0.12,4.0,272.0,0.298,6.76
Niger,55.2,292.55962,16.1,0.1,3.8,276.0,0.293,6.94
Niger,54.5,258.463873,15.7,0.11,3.7,277.0,0.286,7.39
Niger,53.7,25.383731,15.4,0.11,3.5,278.0,0.278,7.15
Niger,52.9,232.5661574,15.0,0.11,3.1,279.0,0.27,6.61
Niger,52.1,215.8548,14.6,0.1,3.0,28.0,0.266,6.23
Niger,51.4,177.828384,14.3,0.1,2.9,282.0,0.261,6.55
Niger,56.0,165.257247,13.9,0.11,2.9,283.0,0.255,7.1
Niger,50.0,158.455972,13.6,0.1,2.8,284.0,0.253,6.1
Nigeria,54.5,2655.157977,25.4,,10.0,344.0,0.525,
Nigeria,53.6,3221.678128,24.7,0.01,10.0,362.0,0.521,3.67
Nigeria,53.2,2996.96432,24.1,8.3,9.8,367.0,0.514,3.7
Nigeria,52.7,2755.297787,23.5,8.54,9.7,374.0,0.507,3.3
Nigeria,52.3,2527.9423,22.8,8.75,9.6,375.0,0.5,3.69
Nigeria,52.0,2327.3267,22.2,8.9,9.5,374.0,0.492,3.47
Nigeria,51.6,197.661422,21.6,9.05,9.3,376.0,0.487,4.24
Nigeria,59.0,1383.893354,21.0,9.3,9.2,386.0,0.481,4.0
Nigeria,55.0,1136.829645,2.4,9.55,9.1,388.0,0.477,4.47
Nigeria,49.8,119.743286,19.9,9.66,9.0,396.0,0.466,3.66
Nigeria,49.2,87.8938738,19.3,9.71,8.9,4.0,0.463,4.11
Nigeria,48.5,648.815852,18.8,9.76,8.5,47.0,0.445,4.33
Nigeria,48.1,512.65719,18.3,9.75,8.1,41.0,0.0,4.5
Nigeria,47.7,459.4572117,17.8,9.61,7.7,49.0,0.0,2.43
Nigeria,47.4,351.7996666,17.3,9.58,8.0,48.0,0.0,3.25
Nigeria,47.1,379.1193264,16.9,9.23,7.6,45.0,0.0,2.84
Niue,,,77.3,0.01,,,,7.2
Norway,81.8,7455.24654,61.2,5.97,17.7,59.0,0.948,
Norway,81.6,975.49856,6.8,6.06,17.7,61.0,0.945,9.72
Norway,81.5,1291.435,6.3,6.21,17.5,62.0,0.942,9.39
Norway,81.3,11563.727,59.8,6.21,17.6,61.0,0.941,9.16
Norway,81.1,1574.9861,59.4,6.53,17.6,67.0,0.939,9.14
Norway,81.0,87646.75346,58.9,6.59,17.4,66.0,0.936,9.26
Norway,89.0,817.77681,58.5,6.68,17.4,67.0,0.936,9.49
Norway,86.0,9688.5961,58.0,6.75,17.6,67.0,0.936,8.4
Norway,85.0,85128.65759,57.5,6.6,17.6,67.0,0.934,8.58
Norway,84.0,74114.69715,57.0,6.47,17.5,7.0,0.931,8.43
Norway,81.0,66775.3944,56.5,6.37,17.6,73.0,0.929,8.89
Norway,79.8,5757.26916,55.9,6.22,17.5,77.0,0.924,9.44
Norway,79.4,5111.65445,55.3,6.04,17.1,78.0,0.918,9.85
Norway,78.9,4361.1538,54.6,5.89,17.1,81.0,0.916,9.62
Norway,78.8,38549.58934,54.0,5.49,17.5,82.0,0.917,8.65
Norway,78.5,38146.71539,53.3,5.67,17.1,85.0,0.911,8.27
Oman,76.6,16627.36433,54.6,,13.7,99.0,0.795,
Oman,76.4,2458.45226,53.5,0.4,13.7,11.0,0.796,3.55
Oman,76.2,21268.7564,52.8,0.46,13.7,12.0,0.796,2.76
Oman,76.0,22134.916,52.3,0.51,13.7,14.0,0.797,2.52
Oman,75.8,2986.36,52.0,0.54,13.6,15.0,0.797,2.49
Oman,75.6,1928.74739,51.8,0.56,13.5,16.0,0.797,2.74
Oman,75.4,16784.34616,51.5,0.56,12.4,18.0,0.782,2.83
Oman,75.2,2275.3536,51.1,0.57,11.9,19.0,0.765,2.1
Oman,74.9,1585.13226,5.6,0.57,11.5,113.0,0.753,2.43
Oman,74.7,1448.55,5.1,0.58,11.6,115.0,0.748,2.31
Oman,74.3,12376.97936,49.5,0.63,11.5,118.0,0.742,2.59
Oman,74.0,1129.28886,48.9,0.61,11.5,122.0,0.734,2.98
Oman,73.6,969.8126,48.1,0.56,11.2,127.0,0.725,3.17
Oman,73.3,8629.11774,47.3,0.54,11.0,13.0,0.716,3.18
Oman,72.9,8476.61511,46.5,0.55,10.7,134.0,0.705,3.8
Oman,72.6,861.18596,45.9,0.38,10.4,138.0,0.0,3.7
Pakistan,66.4,1431.244865,25.4,,8.1,161.0,0.548,
Pakistan,66.2,1316.98966,24.7,0.01,7.8,162.0,0.542,2.61
Pakistan,66.0,1272.44161,23.9,0.04,7.7,163.0,0.538,2.7
Pakistan,65.7,1261.28967,23.2,0.04,7.6,165.0,0.529,2.76
Pakistan,65.5,1226.215314,22.5,0.04,7.5,167.0,0.525,3.1
Pakistan,65.1,14.142268,21.9,0.04,7.5,172.0,0.521,3.2
Pakistan,64.8,16.63999,21.3,0.03,7.3,175.0,0.514,2.94
Pakistan,64.6,139.31288,2.6,0.03,7.3,177.0,0.513,3.26
Pakistan,64.4,95.4327931,2.1,0.03,6.7,178.0,0.505,3.35
Pakistan,64.2,873.772727,19.5,0.03,6.5,179.0,0.501,3.4
Pakistan,62.9,711.4699463,18.9,0.04,6.1,2.0,0.487,2.91
Pakistan,63.7,649.848233,18.4,0.01,5.6,183.0,0.474,2.56
Pakistan,63.5,563.594342,17.9,0.01,5.6,185.0,0.465,2.61
Pakistan,63.2,499.8633,17.4,0.01,5.5,187.0,0.457,2.76
Pakistan,63.0,51.6568157,16.9,0.01,5.4,189.0,0.45,2.61
Pakistan,62.8,533.8624114,16.4,0.02,5.3,19.0,0.445,2.79
Palau,,1932.12237,83.3,,14.2,,0.779,9.27
Panama,77.8,13134.4367,57.8,,13.0,118.0,0.785,
Panama,77.6,12593.7374,57.1,6.74,13.0,119.0,0.78,8.3
Panama,77.5,11685.97983,56.3,6.89,12.9,118.0,0.773,8.9
Panama,77.2,1589.82713,55.6,6.95,12.8,12.0,0.765,7.25
Panama,77.3,927.723171,54.9,6.9,12.9,121.0,0.758,7.5
Panama,76.5,7937.259931,54.2,6.94,12.8,122.0,0.756,8.5
Panama,76.8,7429.628274,53.4,6.87,12.8,127.0,0.755,7.56
Panama,76.5,6973.9284,52.7,6.74,12.8,127.0,0.75,6.75
Panama,76.4,668.8667,51.9,6.16,12.9,124.0,0.743,6.31
Panama,76.2,5348.518399,51.1,5.72,12.9,125.0,0.744,7.0
Panama,75.8,4916.54886,5.3,5.53,12.9,122.0,0.74,7.48
Panama,75.8,4591.892776,49.5,5.69,12.8,123.0,0.733,8.9
Panama,75.5,4267.13578,48.6,5.52,12.8,126.0,0.728,7.6
Panama,75.7,4126.14671,47.8,5.52,12.6,125.0,0.725,8.3
Panama,75.5,446.372833,46.9,5.43,12.4,124.0,0.721,7.72
Panama,75.7,46.29935,45.9,5.58,12.1,121.0,0.716,7.76
PapuaNewGuinea,62.9,,48.6,,10.0,275.0,0.515,
PapuaNewGuinea,62.7,2182.716565,47.9,0.01,10.0,278.0,0.511,4.26
PapuaNewGuinea,62.4,229.95364,47.2,0.01,10.0,281.0,0.506,4.78
PapuaNewGuinea,62.2,271.318741,46.4,0.01,9.9,284.0,0.501,4.55
PapuaNewGuinea,62.0,177.867119,45.7,0.88,9.9,285.0,0.494,4.94
PapuaNewGuinea,61.8,1366.879112,44.9,0.79,9.6,286.0,0.485,4.18
PapuaNewGuinea,61.6,1166.66337,44.2,0.82,9.2,288.0,0.477,4.36
PapuaNewGuinea,61.4,1178.72469,43.4,0.81,8.9,29.0,0.469,4.6
PapuaNewGuinea,61.1,956.668952,42.7,0.71,8.6,295.0,0.461,4.4
PapuaNewGuinea,68.0,854.346921,41.9,0.64,8.2,299.0,0.454,5.92
PapuaNewGuinea,64.0,77.5773486,41.1,0.84,7.9,37.0,0.446,6.42
PapuaNewGuinea,59.9,637.3616215,4.4,0.58,7.6,314.0,0.439,8.39
PapuaNewGuinea,59.6,588.3582595,39.6,0.59,7.2,321.0,0.433,6.79
PapuaNewGuinea,59.3,511.665773,38.9,0.61,6.9,327.0,0.428,7.69
PapuaNewGuinea,59.1,539.41528,38.2,0.68,6.6,331.0,0.422,6.68
PapuaNewGuinea,58.9,631.9468526,37.5,0.73,6.2,335.0,0.418,3.98
Paraguay,74.0,419.367724,5.2,,12.3,146.0,0.692,
Paraguay,73.9,4712.822736,49.4,0.01,12.3,147.0,0.688,9.81
Paraguay,73.8,4479.95858,48.6,5.03,12.3,148.0,0.679,1.49
Paraguay,73.6,3855.537735,47.9,5.36,12.3,148.0,0.679,1.33
Paraguay,73.4,3988.11894,47.1,5.79,12.3,15.0,0.675,9.42
Paraguay,73.2,3225.591754,46.4,5.65,12.4,152.0,0.664,9.1
Paraguay,73.0,2599.596259,45.6,5.39,12.1,155.0,0.663,9.14
Paraguay,72.7,359.992184,44.9,6.14,11.9,157.0,0.654,7.6
Paraguay,72.5,2312.192926,44.2,5.61,12.0,159.0,0.649,6.41
Paraguay,72.3,189.71539,43.5,5.61,12.1,161.0,0.648,6.43
Paraguay,72.1,157.145691,42.8,6.38,12.3,163.0,0.646,6.7
Paraguay,71.9,148.527976,42.0,6.2,12.1,165.0,0.639,5.78
Paraguay,71.7,1174.779347,41.3,6.64,12.7,166.0,0.642,5.99
Paraguay,71.5,1148.229882,4.6,5.66,12.2,168.0,0.632,6.77
Paraguay,71.2,1417.26582,39.8,6.66,11.8,17.0,0.624,7.61
Paraguay,79.0,1545.626423,39.1,6.78,11.6,172.0,0.625,8.1
Peru,75.5,63.343259,55.6,,13.4,123.0,0.737,
Peru,75.3,6491.5245,54.9,0.01,13.4,125.0,0.735,5.47
Peru,75.3,6583.116248,54.2,5.38,13.4,125.0,0.731,5.23
Peru,74.9,6387.785281,53.6,5.14,13.4,129.0,0.725,5.18
Peru,74.5,5771.565878,52.9,4.83,13.4,133.0,0.721,4.93
Peru,73.7,522.493191,52.2,4.72,13.3,14.0,0.708,5.3
Peru,73.8,4166.93387,51.5,4.69,13.3,14.0,0.706,5.36
Peru,73.9,428.87811,5.8,4.85,13.2,138.0,0.7,4.73
Peru,74.0,3611.2147,5.2,4.29,13.2,133.0,0.696,4.6
Peru,74.2,3171.49856,49.5,4.22,13.0,134.0,0.693,4.47
Peru,72.8,2754.7829,48.8,4.44,13.0,148.0,0.692,4.72
Peru,72.2,2448.143899,48.1,4.27,12.8,151.0,0.685,4.56
Peru,72.1,218.25997,47.4,4.5,13.3,152.0,0.686,4.6
Peru,72.6,259.192958,46.7,4.03,13.9,144.0,0.686,4.94
Peru,72.4,1981.243653,46.1,4.22,13.4,142.0,0.677,4.98
Peru,71.4,1996.719689,45.4,4.59,13.5,154.0,0.674,4.83
Philippines,68.5,2878.33837,25.4,,11.7,211.0,0.679,
Philippines,68.4,2842.938353,24.8,4.52,11.7,214.0,0.676,4.71
Philippines,68.1,276.289146,24.3,4.61,11.7,219.0,0.671,4.56
Philippines,68.1,2581.818554,23.7,5.02,11.6,217.0,0.666,4.46
Philippines,68.0,2352.518156,23.1,4.96,11.5,218.0,0.669,4.29
Philippines,67.9,2129.499242,22.6,4.85,11.4,218.0,0.662,4.37
Philippines,68.0,1825.341521,22.1,4.42,11.7,219.0,0.661,4.41
Philippines,67.5,1919.466195,21.6,4.21,11.5,217.0,0.655,4.5
Philippines,67.5,1672.685433,21.1,4.19,11.4,216.0,0.648,3.94
Philippines,67.3,1391.772325,2.6,4.08,11.5,219.0,0.646,3.95
Philippines,67.0,1194.697155,2.1,4.22,11.6,223.0,0.642,3.91
Philippines,67.3,179.3715,19.6,4.45,11.6,218.0,0.636,3.23
Philippines,67.2,11.553196,19.2,4.44,11.6,217.0,0.631,3.25
Philippines,66.8,1.68135,18.7,4.42,11.4,221.0,0.625,2.79
Philippines,66.8,957.287441,18.3,4.54,11.4,221.0,0.622,3.0
Philippines,66.8,138.91977,17.8,4.73,11.4,219.0,0.618,3.21
Poland,77.5,12565.9876,61.7,,16.4,117.0,0.852,
Poland,77.3,14341.675,61.1,10.71,16.4,12.0,0.85,6.35
Poland,77.1,1378.54911,6.4,11.63,15.4,12.0,0.838,6.4
Poland,76.8,13145.1484,59.7,10.81,15.3,125.0,0.834,6.62
Poland,76.7,13893.18768,59.1,10.93,15.4,128.0,0.829,6.7
Poland,76.3,12599.52486,58.4,10.59,15.1,13.0,0.822,6.88
Poland,75.7,11527.59323,57.8,10.7,15.1,136.0,0.818,7.12
Poland,75.5,141.44688,57.2,11.4,15.0,14.0,0.813,6.88
Poland,75.3,1126.31852,56.6,10.9,15.0,144.0,0.808,6.28
Poland,75.2,94.7726,56.0,10.4,15.0,144.0,0.803,6.17
Poland,75.0,821.251569,55.5,9.5,14.8,144.0,0.797,6.2
Poland,74.9,6681.178818,55.0,9.19,15.5,143.0,0.8,6.19
Poland,74.7,5693.52416,54.5,9.06,15.3,142.0,0.796,6.22
Poland,74.5,5196.932921,54.0,8.02,15.0,145.0,0.79,6.32
Poland,74.2,4981.198619,53.6,7.74,14.7,149.0,0.784,5.86
Poland,73.7,4492.72764,53.1,8.4,14.6,153.0,0.777,5.5
Portugal,81.1,1922.681,61.6,,16.6,76.0,0.841,
Portugal,89.0,2277.53613,6.9,9.88,16.8,78.0,0.837,9.5
Portugal,86.0,21618.73534,6.2,10.0,16.3,79.0,0.827,9.55
Portugal,83.0,2577.4264,59.5,11.96,16.3,81.0,0.824,9.74
Portugal,82.0,23196.18375,58.8,11.92,16.2,85.0,0.818,1.7
Portugal,79.6,22538.6548,58.1,12.25,16.0,88.0,0.812,1.44
Portugal,79.3,2363.97161,57.3,12.03,16.0,9.0,0.809,1.42
Portugal,79.0,24815.6884,56.5,12.35,15.8,92.0,0.804,9.9
Portugal,78.7,2278.5845,55.7,12.57,15.4,94.0,0.797,9.62
Portugal,78.5,19821.44463,54.9,13.11,15.4,96.0,0.793,9.67
Portugal,77.7,18784.9485,54.1,13.33,15.4,11.0,0.79,9.98
Portugal,78.0,1845.5881,53.3,13.45,15.9,99.0,0.792,9.84
Portugal,77.3,15772.7334,52.5,14.21,15.8,15.0,0.789,9.54
Portugal,77.2,12882.28897,51.7,12.0,15.9,17.0,0.788,9.15
Portugal,76.9,11729.14616,5.9,12.22,15.7,11.0,0.782,9.1
Portugal,76.6,1152.39681,5.1,11.89,15.5,11.0,0.777,9.14
Qatar,78.2,66346.52267,69.3,,13.4,68.0,0.855,
Qatar,78.1,86852.7119,68.4,1.15,13.4,69.0,0.854,2.19
Qatar,77.9,8834.87958,67.7,1.2,13.4,7.0,0.843,2.15
Qatar,77.8,88564.82298,67.0,1.13,13.4,72.0,0.837,2.16
Qatar,77.5,85948.746,66.5,1.16,12.4,74.0,0.827,1.93
Qatar,77.3,736.22784,66.0,1.16,12.0,76.0,0.825,2.9
Qatar,77.0,61478.23813,65.6,1.11,11.8,79.0,0.828,2.63
Qatar,76.8,82967.37228,65.2,1.37,11.7,82.0,0.825,1.87
Qatar,76.7,675.61258,65.1,1.24,12.6,83.0,0.83,2.31
Qatar,76.6,6256.55926,65.0,1.28,13.7,83.0,0.835,2.58
Qatar,76.6,51488.49529,65.1,1.18,13.7,84.0,0.83,3.1
Qatar,76.6,41818.35256,65.0,1.11,13.5,84.0,0.826,3.61
Qatar,76.5,34176.98183,64.7,1.0,12.8,85.0,0.815,4.14
Qatar,76.4,2999.65492,64.1,0.87,12.2,85.0,0.807,2.71
Qatar,76.3,2843.63635,63.3,0.76,12.6,87.0,0.809,2.56
Qatar,76.2,29986.2915,62.4,0.5,13.0,88.0,0.808,2.18
RepublicofKorea,82.3,,31.7,,,64.0,,
RepublicofKorea,82.0,,31.2,0.01,,66.0,,7.37
RepublicofKorea,81.7,,3.8,9.33,,68.0,,7.2
RepublicofKorea,81.2,,3.4,9.56,,69.0,,7.1
RepublicofKorea,81.1,,3.0,9.34,,72.0,,6.83
RepublicofKorea,87.0,,29.5,9.23,,74.0,,6.79
RepublicofKorea,86.0,,29.1,8.97,,75.0,,6.66
RepublicofKorea,83.0,,28.6,9.31,,75.0,,6.16
RepublicofKorea,79.8,,28.2,9.05,,77.0,,5.99
RepublicofKorea,79.4,,27.7,8.83,,79.0,,5.76
RepublicofKorea,78.7,,27.2,9.03,,84.0,,5.33
RepublicofKorea,78.2,,26.7,9.18,,89.0,,4.96
RepublicofKorea,77.6,,26.2,9.66,,95.0,,4.93
RepublicofKorea,77.1,,25.7,9.55,,99.0,,4.61
RepublicofKorea,76.7,,25.2,11.45,,17.0,,4.76
RepublicofKorea,76.0,,24.7,10.33,,116.0,,4.23
RepublicofMoldova,72.1,,53.4,,,157.0,,
RepublicofMoldova,71.8,,52.7,9.99,,162.0,,1.32
RepublicofMoldova,71.7,,52.1,10.49,,163.0,,1.5
RepublicofMoldova,79.0,,51.5,10.68,,175.0,,11.87
RepublicofMoldova,77.0,,5.9,9.45,,177.0,,1.61
RepublicofMoldova,68.8,,5.4,8.25,,219.0,,12.8
RepublicofMoldova,69.0,,49.9,8.45,,218.0,,12.49
RepublicofMoldova,68.9,,49.5,9.07,,228.0,,11.41
RepublicofMoldova,68.3,,49.1,9.66,,237.0,,1.88
RepublicofMoldova,68.0,,48.7,8.36,,242.0,,1.63
RepublicofMoldova,67.3,,48.3,10.78,,248.0,,9.15
RepublicofMoldova,68.0,,47.9,12.27,,225.0,,8.49
RepublicofMoldova,67.6,,47.6,8.15,,226.0,,8.24
RepublicofMoldova,67.5,,47.2,6.71,,225.0,,8.31
RepublicofMoldova,67.6,,46.8,10.98,,228.0,,7.0
RepublicofMoldova,67.1,,46.5,9.89,,235.0,,6.65
Romania,75.0,8958.788593,6.7,,14.7,133.0,0.798,
Romania,74.8,12.27733,59.9,0.01,14.7,135.0,0.797,5.57
Romania,74.6,9585.266593,59.2,9.59,14.7,138.0,0.794,5.6
Romania,74.4,8558.39766,58.4,9.58,15.3,138.0,0.797,5.48
Romania,74.3,92.277825,57.7,9.1,15.7,139.0,0.798,5.53
Romania,73.4,8297.483621,56.9,9.0,15.8,153.0,0.797,5.83
Romania,73.1,822.18329,56.3,10.4,15.4,158.0,0.795,5.56
Romania,73.1,1136.47356,55.6,11.9,14.7,159.0,0.78,5.33
Romania,72.9,8214.185378,55.0,10.6,14.1,154.0,0.766,5.21
Romania,72.5,5828.745662,54.4,8.51,13.7,157.0,0.755,5.6
Romania,71.9,4676.315183,53.9,7.68,13.4,162.0,0.745,5.47
Romania,71.7,3552.92452,53.4,9.82,12.9,165.0,0.733,5.43
Romania,71.1,2774.95586,52.9,8.78,12.5,174.0,0.722,5.3
Romania,77.0,2124.873613,52.4,9.62,12.0,178.0,0.714,4.57
Romania,78.0,1839.72945,51.9,9.78,11.7,179.0,0.708,4.36
Romania,77.0,1668.162731,51.4,10.16,11.5,175.0,0.703,4.33
RussianFederation,75.0,9329.298351,6.5,,15.0,222.0,0.805,
RussianFederation,73.0,14125.961,59.9,10.12,14.9,225.0,0.803,7.7
RussianFederation,70.0,15543.67653,59.3,10.58,14.6,229.0,0.799,7.9
RussianFederation,69.6,15154.45687,58.7,10.99,14.3,237.0,0.792,6.88
RussianFederation,69.4,14212.687,58.1,11.04,14.0,242.0,0.785,6.61
RussianFederation,68.4,1674.98771,57.5,11.05,13.7,256.0,0.773,6.83
RussianFederation,68.2,8562.89598,57.0,11.21,14.0,261.0,0.776,7.44
RussianFederation,67.5,11635.2637,56.6,12.04,13.9,278.0,0.769,6.22
RussianFederation,67.3,911.25385,56.1,12.19,13.8,282.0,0.761,5.38
RussianFederation,66.4,692.194398,55.7,11.79,13.8,3.0,0.754,5.3
RussianFederation,65.0,5323.473877,55.3,11.57,13.7,327.0,0.748,5.21
RussianFederation,64.9,412.372294,55.0,11.5,13.6,321.0,0.741,5.19
RussianFederation,64.6,2975.132778,54.7,11.32,13.2,322.0,0.733,5.61
RussianFederation,64.8,2375.5944,54.5,10.87,12.8,313.0,0.727,5.99
RussianFederation,65.1,21.362386,54.2,10.47,12.5,38.0,0.72,5.67
RussianFederation,65.0,1771.58662,54.0,10.18,12.1,37.0,0.709,5.42
Rwanda,66.1,71.348397,21.4,,10.8,227.0,0.493,
Rwanda,65.7,76.5699517,2.8,0.01,10.8,23.0,0.488,7.53
Rwanda,65.2,688.8768557,2.1,0.01,10.8,233.0,0.485,7.69
Rwanda,64.6,678.796973,19.5,0.01,10.5,239.0,0.475,7.68
Rwanda,63.8,617.317648,18.9,8.34,10.2,247.0,0.464,7.71
Rwanda,62.8,563.491487,18.3,7.92,10.0,26.0,0.454,7.91
Rwanda,61.0,539.1538211,17.7,7.11,10.2,288.0,0.447,7.2
Rwanda,68.0,5.6687264,17.1,6.39,10.4,282.0,0.438,7.66
Rwanda,59.6,44.853339,16.5,6.78,10.1,295.0,0.424,8.49
Rwanda,57.6,342.3656294,15.9,6.88,9.3,328.0,0.404,1.2
Rwanda,55.3,287.931877,15.4,7.01,8.8,37.0,0.388,6.83
Rwanda,53.4,236.9114381,14.9,6.75,8.2,397.0,0.371,6.24
Rwanda,52.0,212.6619491,14.5,6.66,7.6,48.0,0.359,6.34
Rwanda,57.0,196.59778,14.1,7.82,7.2,415.0,0.343,4.18
